,accuracy,cross_entropy,iterations
1396,1.0,0.0007704967283643782,1396
1397,1.0,0.0009014047682285309,1397
1398,1.0,0.0008224950870499015,1398
1399,1.0,0.000827667536213994,1399
1400,1.0,0.0008047872106544673,1400
1401,1.0,0.000930838636122644,1401
1402,1.0,0.0008808725397102535,1402
1403,1.0,0.0007905166130512953,1403
1404,1.0,0.0007969849975779653,1404
1405,1.0,0.0009136174339801073,1405
1406,1.0,0.0006930812960490584,1406
1407,1.0,0.0008774687303230166,1407
1408,1.0,0.0007895709713920951,1408
1409,1.0,0.0008582036243751645,1409
1410,1.0,0.0006118542514741421,1410
1411,1.0,0.0005662502953782678,1411
1412,1.0,0.0007520023500546813,1412
1413,1.0,0.0006968074012547731,1413
1414,1.0,0.0007682910654693842,1414
1415,1.0,0.0009037661366164684,1415
1416,1.0,0.0010278895497322083,1416
1417,1.0,0.0007878366159275174,1417
1418,1.0,0.0008697371231392026,1418
1419,1.0,0.0007253529038280249,1419
1420,1.0,0.0008127960609272122,1420
1421,1.0,0.0008385274559259415,1421
1422,1.0,0.0007332462118938565,1422
1423,1.0,0.0008584496099501848,1423
1424,1.0,0.0006664037937298417,1424
1425,1.0,0.0006452107918448746,1425
1426,1.0,0.0008010817691683769,1426
1427,1.0,0.0007806058274582028,1427
1428,1.0,0.0007389548700302839,1428
1429,1.0,0.0006801648996770382,1429
1430,1.0,0.0007216006051748991,1430
1431,1.0,0.0007799504091963172,1431
1432,1.0,0.0005942222196608782,1432
1433,1.0,0.0006644963286817074,1433
1434,1.0,0.0007482361979782581,1434
1435,1.0,0.0008185754995793104,1435
1436,1.0,0.0008864370174705982,1436
1437,1.0,0.0007602981058880687,1437
1438,1.0,0.0007804852211847901,1438
1439,1.0,0.0006836794200353324,1439
1440,1.0,0.0005895044887438416,1440
1441,1.0,0.0008174934191629291,1441
1442,1.0,0.0007971528684720397,1442
1443,1.0,0.0006006734911352396,1443
1444,1.0,0.0007578499498777092,1444
1445,1.0,0.0006563942297361791,1445
1446,1.0,0.0008650358067825437,1446
1447,1.0,0.0007394357235170901,1447
1448,1.0,0.0007676744135096669,1448
1449,1.0,0.0006457334384322166,1449
1450,1.0,0.0008023524424061179,1450
1451,1.0,0.0007702030707150698,1451
1452,1.0,0.0006945847417227924,1452
1453,1.0,0.0007593955378979445,1453
1454,1.0,0.0005899745156057179,1454
1455,1.0,0.0006642148946411908,1455
1456,1.0,0.0005551548092626035,1456
1457,1.0,0.0008338984334841371,1457
1458,1.0,0.000723429664503783,1458
1459,1.0,0.0006420424906536937,1459
1460,1.0,0.0006312573095783591,1460
1461,1.0,0.000586821639444679,1461
1462,1.0,0.0006369249895215034,1462
1463,1.0,0.0007420862093567848,1463
1464,1.0,0.0006164246005937457,1464
1465,1.0,0.0005853889160789549,1465
1466,1.0,0.000587860937230289,1466
1467,1.0,0.0007773925317451358,1467
1468,1.0,0.000607048801612109,1468
1469,1.0,0.0007483754307031631,1469
1470,1.0,0.0005258243181742728,1470
1471,1.0,0.0007171358447521925,1471
1472,1.0,0.0005733564612455666,1472
1473,1.0,0.0007624694844707847,1473
1474,1.0,0.0006705780397169292,1474
1475,1.0,0.0006073053227737546,1475
1476,1.0,0.0007442254573106766,1476
1477,1.0,0.0007638164097443223,1477
1478,1.0,0.0006491297390311956,1478
1479,1.0,0.0007522782543674111,1479
1480,1.0,0.0006095778080634773,1480
1481,1.0,0.0006705591222271323,1481
1482,1.0,0.0006844246527180076,1482
1483,1.0,0.0007988813449628651,1483
1484,1.0,0.0007293635280802846,1484
1485,1.0,0.0007347668870352209,1485
1486,1.0,0.0007152643520385027,1486
1487,1.0,0.0008308372925966978,1487
1488,1.0,0.0007842174964025617,1488
1489,1.0,0.0007011244306340814,1489
1490,1.0,0.000712589651811868,1490
1491,1.0,0.0008084996370598674,1491
1492,1.0,0.0006176986498758197,1492
1493,1.0,0.0007770642405375838,1493
1494,1.0,0.0007008736720308661,1494
1495,1.0,0.0007598791271448135,1495
1496,1.0,0.0005447902949526906,1496
1497,1.0,0.0005056265508756042,1497
1498,1.0,0.0006685670232400298,1498
1499,1.0,0.0006187404505908489,1499
1500,1.0,0.0006804876029491425,1500
1501,1.0,0.0008008015574887395,1501
1502,1.0,0.0009146786760538816,1502
1503,1.0,0.0007023472571745515,1503
1504,1.0,0.0007743922178633511,1504
1505,1.0,0.0006475246045738459,1505
1506,1.0,0.0007259564008563757,1506
1507,1.0,0.0007446010713465512,1507
1508,1.0,0.0006530530517920852,1508
1509,1.0,0.0007628276944160461,1509
1510,1.0,0.000595110934227705,1510
1511,1.0,0.0005769705167040229,1511
1512,1.0,0.0007147659780457616,1512
1513,1.0,0.0006939037702977657,1513
1514,1.0,0.0006588876713067293,1514
1515,1.0,0.0006041049491614103,1515
1516,1.0,0.0006439039716497064,1516
1517,1.0,0.000695746683049947,1517
1518,1.0,0.0005288796382956207,1518
1519,1.0,0.0005915726069360971,1519
1520,1.0,0.0006671239389106631,1520
1521,1.0,0.0007308766944333911,1521
1522,1.0,0.0007889657281339169,1522
1523,1.0,0.0006762802950106561,1523
1524,1.0,0.0006923917098902166,1524
1525,1.0,0.000610449118539691,1525
1526,1.0,0.0005246455548331141,1526
1527,1.0,0.0007289678906090558,1527
1528,1.0,0.0007120750960893929,1528
1529,1.0,0.0005348892300389707,1529
1530,1.0,0.0006730381865054369,1530
1531,1.0,0.0005838728393428028,1531
1532,1.0,0.0007706987671554089,1532
1533,1.0,0.0006569810211658478,1533
1534,1.0,0.0006827184115536511,1534
1535,1.0,0.0005765028763562441,1535
1536,1.0,0.0007157061481848359,1536
1537,1.0,0.0006879832362756133,1537
1538,1.0,0.0006216784240677953,1538
1539,1.0,0.0006782280979678035,1539
1540,1.0,0.0005275721196085215,1540
1541,1.0,0.0005930055631324649,1541
1542,1.0,0.0004957896890118718,1542
1543,1.0,0.0007453870493918657,1543
1544,1.0,0.0006460759323090315,1544
1545,1.0,0.0005719508626498282,1545
1546,1.0,0.0005633186083287001,1546
1547,1.0,0.0005252662231214345,1547
1548,1.0,0.0005707022501155734,1548
1549,1.0,0.0006659704959020019,1549
1550,1.0,0.000551959965378046,1550
1551,1.0,0.0005220022285357118,1551
1552,1.0,0.0005272168200463057,1552
1553,1.0,0.0006971544353291392,1553
1554,1.0,0.0005444048438221216,1554
1555,1.0,0.0006715735071338713,1555
1556,1.0,0.00046983262291178107,1556
1557,1.0,0.0006410417845472693,1557
1558,1.0,0.0005141363362781703,1558
1559,1.0,0.0006791071500629187,1559
1560,1.0,0.0006013732636347413,1560
1561,1.0,0.0005429006414487958,1561
1562,1.0,0.0006654873723164201,1562
1563,1.0,0.0006831691134721041,1563
1564,1.0,0.0005783616797998548,1564
1565,1.0,0.0006710180314257741,1565
1566,1.0,0.0005421387031674385,1566
1567,1.0,0.0006004173192195594,1567
1568,1.0,0.0006121241021901369,1568
1569,1.0,0.0007116739870980382,1569
1570,1.0,0.0006507326033897698,1570
1571,1.0,0.0006557583110406995,1571
1572,1.0,0.0006392239010892808,1572
1573,1.0,0.0007448115502484143,1573
1574,1.0,0.0007012159912846982,1574
1575,1.0,0.0006255242042243481,1575
1576,1.0,0.0006397293764166534,1576
1577,1.0,0.0007199256215244532,1577
1578,1.0,0.0005539775011129677,1578
1579,1.0,0.000693505338858813,1579
1580,1.0,0.0006262334063649178,1580
1581,1.0,0.0006780515541322529,1581
1582,1.0,0.00048671240801922977,1582
1583,1.0,0.0004536352935247123,1583
1584,1.0,0.0005980083951726556,1584
1585,1.0,0.0005542027065530419,1585
1586,1.0,0.0006071911775507033,1586
1587,1.0,0.000714248395524919,1587
1588,1.0,0.0008190690423361957,1588
1589,1.0,0.000628740934189409,1589
1590,1.0,0.0006942164618521929,1590
1591,1.0,0.0005826664855703712,1591
1592,1.0,0.0006520472234115005,1592
1593,1.0,0.0006653944728896022,1593
1594,1.0,0.0005853506736457348,1594
1595,1.0,0.0006826097960583866,1595
1596,1.0,0.0005339375929906964,1596
1597,1.0,0.0005189354997128248,1597
1598,1.0,0.0006389917689375579,1598
1599,1.0,0.0006194274174049497,1599
1600,1.0,0.0005911055486649275,1600
1601,1.0,0.000539393862709403,1601
1602,1.0,0.0005776298930868506,1602
1603,1.0,0.0006232382729649544,1603
1604,1.0,0.00047401533811353147,1604
1605,1.0,0.0005302004865370691,1605
1606,1.0,0.0005968601908534765,1606
1607,1.0,0.0006547353696078062,1607
1608,1.0,0.0007068673148751259,1608
1609,1.0,0.0006053786491975188,1609
1610,1.0,0.0006185786915011704,1610
1611,1.0,0.0005465362337417901,1611
1612,1.0,0.00046984749496914446,1612
1613,1.0,0.0006532191764563322,1613
1614,1.0,0.0006410022033378482,1614
1615,1.0,0.0004791018436662853,1615
1616,1.0,0.0006011554505676031,1616
1617,1.0,0.0005240119644440711,1617
1618,1.0,0.0006896541453897953,1618
1619,1.0,0.0005874230992048979,1619
1620,1.0,0.0006103352643549442,1620
1621,1.0,0.0005172305391170084,1621
1622,1.0,0.000640100275631994,1622
1623,1.0,0.0006186086102388799,1623
1624,1.0,0.0005595633410848677,1624
1625,1.0,0.0006091370596550405,1625
1626,1.0,0.0004745781479869038,1626
1627,1.0,0.0005316092283464968,1627
1628,1.0,0.0004451665736269206,1628
1629,1.0,0.0006686239503324032,1629
1630,1.0,0.0005796659970656037,1630
1631,1.0,0.0005118980188854039,1631
1632,1.0,0.0005053984932601452,1632
1633,1.0,0.0004727819177787751,1633
1634,1.0,0.0005133925005793571,1634
1635,1.0,0.0005997861735522747,1635
1636,1.0,0.0004976276541128755,1636
1637,1.0,0.00046884885523468256,1637
1638,1.0,0.0004755188128910959,1638
1639,1.0,0.0006273824255913496,1639
1640,1.0,0.000490230624563992,1640
1641,1.0,0.0006054227706044912,1641
1642,1.0,0.00042185894562862813,1642
1643,1.0,0.0005760967032983899,1643
1644,1.0,0.0004629770410247147,1644
1645,1.0,0.0006078755250200629,1645
1646,1.0,0.000543458794709295,1646
1647,1.0,0.0004880701599176973,1647
1648,1.0,0.0005974369123578072,1648
1649,1.0,0.0006135223666206002,1649
1650,1.0,0.000518875487614423,1650
1651,1.0,0.0006017256528139114,1651
1652,1.0,0.0004846852389164269,1652
1653,1.0,0.0005399165092967451,1653
1654,1.0,0.0005500228726305068,1654
1655,1.0,0.000638079596683383,1655
1656,1.0,0.0005828675348311663,1656
1657,1.0,0.0005880417884327471,1657
1658,1.0,0.0005744598456658423,1658
1659,1.0,0.0006707527791149914,1659
1660,1.0,0.0006297550862655044,1660
1661,1.0,0.000561114342417568,1661
1662,1.0,0.0005763418739661574,1662
1663,1.0,0.000644917949102819,1663
1664,1.0,0.0004985034465789795,1664
1665,1.0,0.0006213710294105113,1665
1666,1.0,0.0005620367010124028,1666
1667,1.0,0.000607404625043273,1667
1668,1.0,0.0004377859877422452,1668
1669,1.0,0.000409086758736521,1669
1670,1.0,0.0005364115932025015,1670
1671,1.0,0.000497127533890307,1671
1672,1.0,0.0005437641520984471,1672
1673,1.0,0.0006401526043191552,1673
1674,1.0,0.0007359896553680301,1674
1675,1.0,0.0005655173445120454,1675
1676,1.0,0.0006247987039387226,1676
1677,1.0,0.0005260531324893236,1677
1678,1.0,0.0005878997035324574,1678
1679,1.0,0.0005981855792924762,1679
1680,1.0,0.0005270253168419003,1680
1681,1.0,0.0006133636925369501,1681
1682,1.0,0.00048171653179451823,1682
1683,1.0,0.0004692478687502444,1683
1684,1.0,0.0005756858736276627,1684
1685,1.0,0.0005574964452534914,1685
1686,1.0,0.0005323360092006624,1686
1687,1.0,0.00048474996583536267,1687
1688,1.0,0.0005205936031416059,1688
1689,1.0,0.0005608852370642126,1689
1690,1.0,0.0004270575591363013,1690
1691,1.0,0.00047675776295363903,1691
1692,1.0,0.0005374181782826781,1692
1693,1.0,0.0005889572785235941,1693
1694,1.0,0.0006357371457852423,1694
1695,1.0,0.0005435080383904278,1695
1696,1.0,0.0005535115487873554,1696
1697,1.0,0.0004924764507450163,1697
1698,1.0,0.00042278930777683854,1698
1699,1.0,0.0005885863211005926,1699
1700,1.0,0.0005780208157375455,1700
1701,1.0,0.0004314170219004154,1701
1702,1.0,0.000539552653208375,1702
1703,1.0,0.00047117791837081313,1703
1704,1.0,0.0006195204914547503,1704
1705,1.0,0.0005273373099043965,1705
1706,1.0,0.0005491659976541996,1706
1707,1.0,0.0004663756408262998,1707
1708,1.0,0.0005756209720857441,1708
1709,1.0,0.0005579928401857615,1709
1710,1.0,0.0005054429639130831,1710
1711,1.0,0.0005496394587680697,1711
1712,1.0,0.00042720488272607327,1712
1713,1.0,0.0004792172694578767,1713
1714,1.0,0.00040120951598510146,1714
1715,1.0,0.0006032651290297508,1715
1716,1.0,0.000522446702234447,1716
1717,1.0,0.0004599435196723789,1717
1718,1.0,0.0004550267185550183,1718
1719,1.0,0.0004272557271178812,1719
1720,1.0,0.0004628853057511151,1720
1721,1.0,0.0005422622780315578,1721
1722,1.0,0.00044913633610121906,1722
1723,1.0,0.00042280260822735727,1723
1724,1.0,0.00043068829108960927,1724
1725,1.0,0.0005670632235705853,1725
1726,1.0,0.00044343265471979976,1726
1727,1.0,0.0005478839739225805,1727
1728,1.0,0.0003807169268839061,1728
1729,1.0,0.0005196916172280908,1729
1730,1.0,0.0004192955093458295,1730
1731,1.0,0.0005472729681059718,1731
1732,1.0,0.0004912357544526458,1732
1733,1.0,0.0004400360048748553,1733
1734,1.0,0.0005396294873207808,1734
1735,1.0,0.0005524101434275508,1735
1736,1.0,0.0004679569974541664,1736
1737,1.0,0.0005423583788797259,1737
1738,1.0,0.00043647948768921196,1738
1739,1.0,0.00048699602484703064,1739
1740,1.0,0.0004959001089446247,1740
1741,1.0,0.0005747359828092158,1741
1742,1.0,0.0005255400901660323,1742
1743,1.0,0.0005304570076987147,1743
1744,1.0,0.0005182444583624601,1744
1745,1.0,0.0006070593371987343,1745
1746,1.0,0.0005688490928150713,1746
1747,1.0,0.000505463220179081,1747
1748,1.0,0.0005215897690504789,1748
1749,1.0,0.0005797145422548056,1749
1750,1.0,0.00045007155858911574,1750
1751,1.0,0.0005593286477960646,1751
1752,1.0,0.0005076457164250314,1752
1753,1.0,0.0005473063210956752,1753
1754,1.0,0.00039560883305966854,1754
1755,1.0,0.0003701120149344206,1755
1756,1.0,0.0004838898603338748,1756
1757,1.0,0.00044828333193436265,1757
1758,1.0,0.0004894040757790208,1758
1759,1.0,0.0005759898922406137,1759
1760,1.0,0.0006644038367085159,1760
1761,1.0,0.0005106576136313379,1761
1762,1.0,0.0005647533107548952,1762
1763,1.0,0.0004763708566315472,1763
1764,1.0,0.0005324410740286112,1764
1765,1.0,0.0005398268112912774,1765
1766,1.0,0.0004767818609252572,1766
1767,1.0,0.0005541841965168715,1767
1768,1.0,0.00043587732943706214,1768
1769,1.0,0.00042559084249660373,1769
1770,1.0,0.0005198342842049897,1770
1771,1.0,0.0005032725166529417,1771
1772,1.0,0.0004810662940144539,1772
1773,1.0,0.00043764495057985187,1773
1774,1.0,0.0004708703781943768,1774
1775,1.0,0.0005074226064607501,1775
1776,1.0,0.000386817438993603,1776
1777,1.0,0.00043086372897960246,1777
1778,1.0,0.000485473545268178,1778
1779,1.0,0.0005333329318091273,1779
1780,1.0,0.0005748769035562873,1780
1781,1.0,0.0004905813839286566,1781
1782,1.0,0.0004996980424039066,1782
1783,1.0,0.0004450013511814177,1783
1784,1.0,0.00038220849819481373,1784
1785,1.0,0.0005324339144863188,1785
1786,1.0,0.0005240618484094739,1786
1787,1.0,0.00039013754576444626,1787
1788,1.0,0.00048607675125822425,1788
1789,1.0,0.0004256312968209386,1789
1790,1.0,0.0005596831906586885,1790
1791,1.0,0.00047529558651149273,1791
1792,1.0,0.0004952813615091145,1792
1793,1.0,0.00042298220796510577,1793
1794,1.0,0.0005199445877224207,1794
1795,1.0,0.0005052459891885519,1795
1796,1.0,0.0004584491834975779,1796
1797,1.0,0.0004973761970177293,1797
1798,1.0,0.0003865801845677197,1798
1799,1.0,0.0004334559489507228,1799
1800,1.0,0.00036361278034746647,1800
1801,1.0,0.0005456248763948679,1801
1802,1.0,0.00047307481872849166,1802
1803,1.0,0.0004152613109908998,1803
1804,1.0,0.0004117442003916949,1804
1805,1.0,0.000386782776331529,1805
1806,1.0,0.0004195910587441176,1806
1807,1.0,0.0004924744716845453,1807
1808,1.0,0.0004082210944034159,1808
1809,1.0,0.00038228079210966825,1809
1810,1.0,0.0003917122376151383,1810
1811,1.0,0.0005137264379300177,1811
1812,1.0,0.0004020121705252677,1812
1813,1.0,0.0004973611794412136,1813
1814,1.0,0.0003453587996773422,1814
1815,1.0,0.00047063600504770875,1815
1816,1.0,0.0003815287200268358,1816
1817,1.0,0.0004942149389535189,1817
1818,1.0,0.00044691824587062,1818
1819,1.0,0.0003982829221058637,1819
1820,1.0,0.0004886967362836003,1820
1821,1.0,0.0005003420519642532,1821
1822,1.0,0.00042327120900154114,1822
1823,1.0,0.0004904116503894329,1823
1824,1.0,0.0003939456073567271,1824
1825,1.0,0.00044084026012569666,1825
1826,1.0,0.000449578306870535,1826
1827,1.0,0.0005198888247832656,1827
1828,1.0,0.0004752177628688514,1828
1829,1.0,0.0004808337544091046,1829
1830,1.0,0.00046896497951820493,1830
1831,1.0,0.0005510032060556114,1831
1832,1.0,0.0005159135325811803,1832
1833,1.0,0.00045761230285279453,1833
1834,1.0,0.0004734642570838332,1834
1835,1.0,0.0005237787845544517,1835
1836,1.0,0.00040864571928977966,1836
1837,1.0,0.0005056618247181177,1837
1838,1.0,0.00045999910798855126,1838
1839,1.0,0.0004951427108608186,1839
1840,1.0,0.00035848215338774025,1840
1841,1.0,0.00033627386437729,1841
1842,1.0,0.00043873098911717534,1842
1843,1.0,0.000405625905841589,1843
1844,1.0,0.00044202973367646337,1844
1845,1.0,0.0005202163592912257,1845
1846,1.0,0.0006023120367899537,1846
1847,1.0,0.00046238486538641155,1847
1848,1.0,0.0005124533781781793,1848
1849,1.0,0.000432637199992314,1849
1850,1.0,0.00048385816626250744,1850
1851,1.0,0.0004884545342065394,1851
1852,1.0,0.00043235765770077705,1852
1853,1.0,0.0005027635488659143,1853
1854,1.0,0.00039590816595591605,1854
1855,1.0,0.000387431588023901,1855
1856,1.0,0.00047147052828222513,1856
1857,1.0,0.000456535373814404,1857
1858,1.0,0.0004362970939837396,1858
1859,1.0,0.00039671524427831173,1859
1860,1.0,0.00042784641846083105,1860
1861,1.0,0.0004602585395332426,1861
1862,1.0,0.0003515568096190691,1862
1863,1.0,0.0003907733771484345,1863
1864,1.0,0.00044052948942407966,1864
1865,1.0,0.00048406404675915837,1865
1866,1.0,0.0005212496616877615,1866
1867,1.0,0.00044518819777294993,1867
1868,1.0,0.0004523257084656507,1868
1869,1.0,0.000403642188757658,1869
1870,1.0,0.00034697543014772236,1870
1871,1.0,0.0004828865348827094,1871
1872,1.0,0.0004768255166709423,1872
1873,1.0,0.00035361869959160686,1873
1874,1.0,0.00044092981261201203,1874
1875,1.0,0.0003862868179567158,1875
1876,1.0,0.000507424701936543,1876
1877,1.0,0.00043036421993747354,1877
1878,1.0,0.0004495485045481473,1878
1879,1.0,0.0003847010957542807,1879
1880,1.0,0.00047226098831743,1880
1881,1.0,0.00045905885053798556,1881
1882,1.0,0.00041742983739823103,1882
1883,1.0,0.00045178167056292295,1883
1884,1.0,0.0003500676539260894,1884
1885,1.0,0.00039374534389935434,1885
1886,1.0,0.000330362789100036,1886
1887,1.0,0.0004953532479703426,1887
1888,1.0,0.0004290913057047874,1888
1889,1.0,0.0003760682011488825,1889
1890,1.0,0.0003730359021574259,1890
1891,1.0,0.0003519827441778034,1891
1892,1.0,0.00038103910628706217,1892
1893,1.0,0.0004483739903662354,1893
1894,1.0,0.00037179753417149186,1894
1895,1.0,0.0003474896075204015,1895
1896,1.0,0.0003573877620510757,1896
1897,1.0,0.00046799014671705663,1897
1898,1.0,0.00036634464049711823,1898
1899,1.0,0.0004535570042207837,1899
1900,1.0,0.0003143551875837147,1900
1901,1.0,0.0004280395805835724,1901
1902,1.0,0.00034795067040249705,1902
1903,1.0,0.00044806546065956354,1903
1904,1.0,0.0004075025790371001,1904
1905,1.0,0.00036224452196620405,1905
1906,1.0,0.0004445695085451007,1906
1907,1.0,0.0004542888782452792,1907
1908,1.0,0.00038482891977764666,1908
1909,1.0,0.0004451224231161177,1909
1910,1.0,0.0003567005624063313,1910
1911,1.0,0.0004009582626167685,1911
1912,1.0,0.0004086943808943033,1912
1913,1.0,0.00047197978710755706,1913
1914,1.0,0.0004317740967962891,1914
1915,1.0,0.0004372305702418089,1915
1916,1.0,0.0004264034505467862,1916
1917,1.0,0.0005020062089897692,1917
1918,1.0,0.0004690443747676909,1918
1919,1.0,0.00041499370126985013,1919
1920,1.0,0.00043165264651179314,1920
1921,1.0,0.00047515786718577147,1921
1922,1.0,0.00037194613832980394,1922
1923,1.0,0.00045903242425993085,1923
1924,1.0,0.0004183510900475085,1924
1925,1.0,0.0004495550529100001,1925
1926,1.0,0.000326221517752856,1926
1927,1.0,0.00030651187989860773,1927
1928,1.0,0.000398770411266014,1928
1929,1.0,0.00036811589961871505,1929
1930,1.0,0.00040126711246557534,1930
1931,1.0,0.0004724401223938912,1931
1932,1.0,0.000547714764252305,1932
1933,1.0,0.00042068283073604107,1933
1934,1.0,0.00046687963185831904,1934
1935,1.0,0.00039360023220069706,1935
1936,1.0,0.0004413299320731312,1936
1937,1.0,0.0004444175283424556,1937
1938,1.0,0.00039394706254824996,1938
1939,1.0,0.00045752228470519185,1939
1940,1.0,0.0003605704987421632,1940
1941,1.0,0.000353474635630846,1941
1942,1.0,0.0004291051300242543,1942
1943,1.0,0.00041513016913086176,1943
1944,1.0,0.0003965886717196554,1944
1945,1.0,0.00036027675378136337,1945
1946,1.0,0.00038950692396610975,1946
1947,1.0,0.00041928282007575035,1947
1948,1.0,0.00032036396441981196,1948
1949,1.0,0.00035541775287128985,1949
1950,1.0,0.0004010181000921875,1950
1951,1.0,0.00044117501238361,1951
1952,1.0,0.0004745636251755059,1952
1953,1.0,0.00040511623956263065,1953
1954,1.0,0.0004108359571546316,1954
1955,1.0,0.0003673989849630743,1955
1956,1.0,0.00031612804741598666,1956
1957,1.0,0.00044056790648028255,1957
1958,1.0,0.00043508465751074255,1958
1959,1.0,0.00032216322142630816,1959
1960,1.0,0.00039975083200260997,1960
1961,1.0,0.0003518727025948465,1961
1962,1.0,0.0004613219643943012,1962
1963,1.0,0.0003914480621460825,1963
1964,1.0,0.0004089687136001885,1964
1965,1.0,0.0003511452814564109,1965
1966,1.0,0.00042991177178919315,1966
1967,1.0,0.0004185386933386326,1967
1968,1.0,0.00038141844561323524,1968
1969,1.0,0.00041166230221278965,1969
1970,1.0,0.00031849765218794346,1970
1971,1.0,0.00035884405951946974,1971
1972,1.0,0.0003017050912603736,1972
1973,1.0,0.0004508815472945571,1973
1974,1.0,0.000391159177524969,1974
1975,1.0,0.000341786042554304,1975
1976,1.0,0.00033942220034077764,1976
1977,1.0,0.00032077921787276864,1977
1978,1.0,0.00034690729808062315,1978
1979,1.0,0.0004099649959243834,1979
1980,1.0,0.00034013218828476965,1980
1981,1.0,0.0003163129440508783,1981
1982,1.0,0.00032727187499403954,1982
1983,1.0,0.00042680103797465563,1983
1984,1.0,0.00033405228168703616,1984
1985,1.0,0.000414634239859879,1985
1986,1.0,0.00028688914608210325,1986
1987,1.0,0.0003903730248566717,1987
1988,1.0,0.00031821243464946747,1988
1989,1.0,0.00040757731767371297,1989
1990,1.0,0.00037273127236403525,1990
1991,1.0,0.0003301016695331782,1991
1992,1.0,0.0004056274192407727,1992
1993,1.0,0.0004140147939324379,1993
1994,1.0,0.0003504685591906309,1994
1995,1.0,0.000405416009016335,1995
1996,1.0,0.0003244304680265486,1996
1997,1.0,0.0003656800836324692,1997
1998,1.0,0.000373082235455513,1998
1999,1.0,0.0004301362205296755,1999
2000,1.0,0.00039321446092799306,2000
2001,1.0,0.0003982985799666494,2001
2002,1.0,0.0003882179444190115,2002
2003,1.0,0.0004586155992001295,2003
2004,1.0,0.0004276430408935994,2004
2005,1.0,0.0003782151616178453,2005
2006,1.0,0.0003942274197470397,2006
2007,1.0,0.00043219589861109853,2007
2008,1.0,0.00033982080640271306,2008
2009,1.0,0.0004174630739726126,2009
2010,1.0,0.0003813620423898101,2010
2011,1.0,0.00040927110239863396,2011
2012,1.0,0.00029785744845867157,2012
2013,1.0,0.00028025233768858016,2013
2014,1.0,0.0003638366179075092,2014
2015,1.0,0.00033497443655505776,2015
2016,1.0,0.00036483549047261477,2016
2017,1.0,0.0004293191304896027,2017
2018,1.0,0.0004994357004761696,2018
2019,1.0,0.0003835421521216631,2019
2020,1.0,0.0004263047594577074,2020
2021,1.0,0.00035989636671729386,2021
2022,1.0,0.00040312300552614033,2022
2023,1.0,0.0004053874872624874,2023
2024,1.0,0.000359792000381276,2024
2025,1.0,0.0004174549540039152,2025
2026,1.0,0.0003295975911896676,2026
2027,1.0,0.0003236450720578432,2027
2028,1.0,0.000392578833270818,2028
2029,1.0,0.0003788237227126956,2029
2030,1.0,0.00036150566302239895,2030
2031,1.0,0.0003286063438281417,2031
2032,1.0,0.0003558530006557703,2032
2033,1.0,0.00038284831680357456,2033
2034,1.0,0.00029273959808051586,2034
2035,1.0,0.00032497424399480224,2035
2036,1.0,0.00036626996006816626,2036
2037,1.0,0.00040319410618394613,2037
2038,1.0,0.00043363284203223884,2038
2039,1.0,0.0003695545601658523,2039
2040,1.0,0.00037536199670284986,2040
2041,1.0,0.00033564778277650476,2041
2042,1.0,0.00028917257441207767,2042
2043,1.0,0.0004024436348117888,2043
2044,1.0,0.0003983077476732433,2044
2045,1.0,0.00029419976635836065,2045
2046,1.0,0.0003646454424597323,2046
2047,1.0,0.0003213193267583847,2047
2048,1.0,0.0004207966267131269,2048
2049,1.0,0.00035727396607398987,2049
2050,1.0,0.00037352502113208175,2050
2051,1.0,0.0003214947646483779,2051
2052,1.0,0.0003926568606402725,2052
2053,1.0,0.0003827788750641048,2053
2054,1.0,0.00034912204137071967,2054
2055,1.0,0.0003759256796911359,2055
2056,1.0,0.000290599069558084,2056
2057,1.0,0.0003276122151874006,2057
2058,1.0,0.0002760169736575335,2058
2059,1.0,0.00041161561966873705,2059
2060,1.0,0.00035730376839637756,2060
2061,1.0,0.0003121049958281219,2061
2062,1.0,0.0003100579197052866,2062
2063,1.0,0.0002933932701125741,2063
